movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
594,13732,5.0,884988101,1,1937,Animation,Children,Drama,3902,3.61,0.97,943,953,901,932,421,64,1975,23.32,4.09,0.99,Drama,Romance,Thriller,Comedy,Mystery
595,769,4.0,835009193,1,1991,Animation,Children,Fantasy,7539,3.65,0.98,344,592,296,"","",10,1993,2.15,3.40,0.97,Thriller,Crime,Comedy,Action,Drama
596,12249,4.0,836312238,1,1940,Animation,Children,Fantasy,2765,3.53,0.99,371,491,594,648,368,96,1993,6.43,3.49,0.96,Drama,Comedy,Romance,Thriller,Action
596,6199,2.5,1110051288,0,1940,Animation,Children,Fantasy,2765,3.53,0.99,"","","","","",3,1995,0.00,1.17,1.15,"","","","",""
6,12249,4.0,836311792,1,1995,Action,Crime,Thriller,5245,3.84,0.86,62,277,31,587,48,66,1993,1.52,3.53,1.01,Drama,Comedy,Romance,Adventure,Action
608,18198,0.5,1165693395,0,1996,Comedy,Crime,Drama,9505,4.09,0.93,588,780,589,592,457,27,1992,5.98,2.35,1.83,Action,Sci-Fi,Drama,Thriller,Adventure
609,20483,3.0,860263425,0,1996,Adventure,Children,"",561,2.98,1.09,802,260,608,7,62,17,1994,4.56,3.65,0.79,Drama,Comedy,Romance,Adventure,Action
62,23411,3.5,1107664287,1,1995,Drama,"","",4221,3.70,1.00,39,539,500,597,34,29,1989,12.89,4.02,0.77,Drama,Thriller,Comedy,Romance,Adventure
62,24714,3.0,1035247035,0,1995,Drama,"","",4221,3.70,1.00,647,364,73,678,919,34,1979,21.94,2.85,1.26,Drama,Thriller,Crime,War,Romance
648,10599,3.0,1196406966,0,1996,Action,Adventure,Mystery,8117,3.37,0.90,47,500,592,587,377,49,1985,17.77,4.08,0.92,Comedy,Action,Thriller,Adventure,Children
648,28973,2.0,860319931,0,1996,Action,Adventure,Mystery,8117,3.37,0.90,95,780,736,"","",5,1995,0.45,3.60,1.67,Action,Thriller,Adventure,Sci-Fi,Romance
653,14857,2.0,860147627,0,1996,Action,Adventure,Fantasy,3148,3.22,0.97,52,608,36,6,7,16,1995,0.50,3.69,0.95,Drama,Romance,Comedy,Crime,Thriller
653,17108,2.0,913351105,0,1996,Action,Adventure,Fantasy,3148,3.22,0.97,886,592,380,353,849,82,1993,4.22,2.50,1.08,Thriller,Action,Comedy,Horror,Adventure
663,10361,4.0,854372048,1,1996,Comedy,"","",724,3.40,1.01,18,671,107,661,637,14,1995,0.43,3.86,1.29,Comedy,Adventure,Musical,Children,Action
7,9826,5.0,864370985,1,1995,Comedy,Romance,"",2812,3.36,0.96,36,494,6,733,786,17,1994,4.53,3.94,1.14,Action,Thriller,Adventure,Drama,Romance
720,16344,5.0,1007830152,1,1996,Adventure,Animation,Comedy,1803,4.05,1.04,923,899,919,537,597,29,1975,24.66,3.76,0.91,Comedy,Drama,Romance,Musical,Children
733,23920,5.0,840199917,1,1996,Action,Adventure,Thriller,6837,3.65,0.92,527,292,780,370,466,50,1993,1.67,3.26,1.55,Action,Adventure,Thriller,Drama,Comedy
748,24714,3.0,1035250460,0,1996,Action,Sci-Fi,Thriller,1158,3.10,0.95,802,230,805,733,440,75,1985,17.70,2.67,1.13,Drama,Thriller,Romance,Crime,Adventure
786,769,3.0,838137379,0,1996,Action,Drama,Thriller,3445,3.15,0.99,177,733,766,21,50,100,1993,3.39,3.29,1.17,Drama,Comedy,Thriller,Action,Sci-Fi
800,23417,3.0,944003420,0,1996,Drama,Mystery,Western,1609,4.04,0.91,454,448,100,22,994,74,1994,1.51,3.27,1.06,Drama,Thriller,Adventure,Comedy,Action
879,17108,2.0,913348940,0,1997,Horror,Thriller,"",490,2.84,1.09,799,328,70,104,"",10,1991,9.25,3.10,1.37,Thriller,Horror,Comedy,Action,""
904,27867,4.0,840283947,1,1954,Mystery,Thriller,"",3845,4.25,0.77,913,912,908,953,923,97,1990,12.44,3.57,0.71,Drama,Thriller,Romance,Comedy,Action
908,1072,4.0,1114104547,1,1959,Action,Adventure,Mystery,3429,4.23,0.74,"","","","","",4,1994,1.26,2.38,0.63,"","","","",""
910,18409,4.0,859106274,1,1959,Comedy,Crime,"",2410,4.09,0.86,223,428,111,367,541,100,1989,13.73,2.95,1.03,Drama,Thriller,Crime,Action,Comedy
913,9889,5.0,877870304,1,1941,Film-Noir,Mystery,"",2720,4.17,0.83,428,553,608,357,969,63,1978,21.69,4.27,0.57,Drama,Comedy,Romance,Crime,Thriller
914,1986,5.0,1020998000,1,1964,Comedy,Drama,Musical,2155,3.91,0.96,919,750,541,527,916,6,1961,22.58,4.33,0.52,Comedy,Romance,War,Drama,Action
919,1986,5.0,1020998000,1,1939,Adventure,Children,Fantasy,5138,3.98,0.94,750,541,527,916,955,5,1966,22.03,4.20,0.45,Comedy,Romance,War,Drama,Action
922,13732,5.0,884989877,1,1950,Drama,Film-Noir,Romance,1397,4.26,0.79,950,924,915,327,204,100,1979,21.72,3.95,1.01,Comedy,Drama,Romance,Thriller,Action
968,1587,3.5,1057726952,1,1968,Horror,Sci-Fi,Thriller,1824,3.64,1.06,799,924,"","","",6,1980,23.82,2.83,0.61,Sci-Fi,Thriller,Horror,Adventure,Drama
968,18409,3.0,859106652,0,1968,Horror,Sci-Fi,Thriller,1824,3.64,1.06,208,507,910,223,428,100,1986,17.15,3.00,0.96,Thriller,Crime,Drama,Action,Comedy
1,1952,5.0,947738033,1,1995,Adventure,Animation,Children,10759,3.91,0.89,74,500,62,150,318,13,1993,2.56,3.46,1.39,Drama,Crime,Comedy,Action,Romance
10,27322,3.5,1097759905,1,1995,Action,Adventure,Thriller,6330,3.42,0.87,520,593,318,750,19,18,1985,18.48,2.33,1.50,Comedy,Crime,Thriller,Horror,War
104,8722,3.0,858507896,0,1996,Comedy,"","",3954,3.40,1.06,112,788,608,36,733,17,1995,0.51,3.53,0.72,Thriller,Crime,Drama,Comedy,Action
105,7835,4.0,1131615422,1,1995,Drama,Romance,"",2087,3.30,1.15,805,345,786,6,908,65,1992,7.49,2.74,1.11,Drama,Thriller,Crime,Comedy,Adventure
11,7792,4.0,835159353,1,1995,Comedy,Drama,Romance,3846,3.69,0.88,553,356,315,173,432,31,1994,1.18,3.97,0.84,Drama,Action,Thriller,Adventure,Sci-Fi
110,4302,3.0,1257203463,0,1995,Action,Drama,War,11637,4.04,0.97,194,969,945,951,937,90,1981,19.64,3.49,0.87,Drama,Comedy,Thriller,Romance,Crime
110,8521,4.0,1209319501,1,1995,Action,Drama,War,11637,4.04,0.97,480,911,293,260,527,38,1991,10.65,3.87,0.62,Drama,Comedy,Thriller,Romance,Crime
111,22899,4.0,992314573,1,1976,Crime,Drama,Thriller,5305,4.12,0.85,502,2,158,762,186,100,1992,10.46,3.76,1.04,Action,Thriller,Comedy,Adventure,Drama
112,23977,4.0,945115299,1,1995,Action,Adventure,Comedy,2577,3.41,0.95,986,919,34,318,480,14,1990,14.88,3.29,1.33,Adventure,Children,Drama,Action,Sci-Fi
141,16265,5.0,866872876,1,1996,Comedy,"","",4859,3.52,0.96,608,714,832,805,36,100,1993,3.03,3.86,0.89,Drama,Thriller,Comedy,Romance,Action
145,10587,5.0,841552590,1,1995,Action,Comedy,Crime,2561,3.25,0.98,780,163,22,736,95,62,1994,1.27,3.24,1.11,Thriller,Action,Romance,Adventure,Sci-Fi
147,21096,5.0,953622586,1,1995,Drama,"","",921,3.57,0.95,538,300,358,17,529,77,1994,2.39,3.44,1.08,Comedy,Drama,Romance,Thriller,Crime
150,21096,5.0,953622233,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,110,32,608,593,318,68,1993,2.52,3.35,1.10,Comedy,Romance,Drama,Thriller,Crime
150,9997,5.0,892313962,1,1995,Adventure,Drama,IMAX,10324,3.86,0.86,223,260,349,11,161,14,1992,4.76,3.57,0.76,Drama,Action,Thriller,War,Comedy
158,960,3.0,837155700,0,1995,Adventure,Children,"",2756,2.92,1.03,204,442,357,587,597,57,1993,1.58,3.77,0.82,Drama,Comedy,Action,Thriller,Romance
161,20144,3.5,1091662531,1,1995,Drama,Thriller,War,5113,3.74,0.80,50,377,349,608,527,77,1990,11.55,3.36,1.29,Drama,Thriller,Crime,Action,Romance
168,22899,3.5,1055004011,1,1995,Action,Drama,Romance,2557,3.06,1.12,376,198,16,204,612,62,1994,3.45,4.02,0.97,Thriller,Action,Drama,Crime,Adventure
168,3311,2.0,830190517,0,1995,Action,Drama,Romance,2557,3.06,1.12,261,62,95,185,110,33,1994,1.19,3.18,1.07,Drama,Action,Adventure,Thriller,IMAX
185,23168,4.0,840042460,1,1995,Action,Crime,Thriller,5344,3.11,0.96,161,457,593,590,150,15,1993,1.54,3.33,0.90,Thriller,Drama,Adventure,Crime,Horror
188,4544,4.0,862822580,1,1995,Fantasy,Horror,Mystery,532,3.37,1.01,593,552,227,586,231,85,1994,3.49,3.91,0.85,Thriller,Comedy,Action,Crime,Drama
196,20678,4.0,830689474,1,1995,Horror,Sci-Fi,"",2957,2.85,0.98,62,315,186,141,420,41,1994,1.43,3.83,0.80,Drama,Action,Thriller,Adventure,Comedy
204,20678,4.0,830689516,1,1995,Action,"","",1782,2.97,1.06,224,246,31,5,196,47,1994,1.36,3.85,0.83,Drama,Action,Comedy,Thriller,Adventure
208,23168,3.0,840042460,0,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,161,457,593,590,150,14,1993,1.55,3.36,0.93,Thriller,Drama,Adventure,Crime,Horror
208,23780,3.0,1233509583,0,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,292,10,367,733,500,30,1994,1.56,4.13,0.86,Thriller,Action,Crime,Drama,Comedy
208,24668,2.5,1171581890,0,1995,Action,Adventure,Sci-Fi,5958,2.85,1.03,276,441,"","","",9,1994,1.42,2.56,1.31,Comedy,Romance,"","",""
22,11935,5.0,829394695,1,1995,Crime,Drama,Horror,2208,3.30,0.92,434,132,"","","",3,1994,1.15,3.67,0.58,Thriller,Action,Adventure,"",""
225,24474,5.0,827925258,1,1994,Drama,Thriller,"",2693,3.29,0.87,172,165,318,316,153,19,1994,0.51,4.00,1.25,Drama,Action,Adventure,Sci-Fi,Crime
230,12239,3.0,1132694320,0,1995,Drama,Thriller,"",1614,3.61,0.87,956,273,858,969,260,100,1985,18.36,2.62,1.01,Romance,Drama,Comedy,Crime,Musical
231,20678,3.0,830689335,0,1994,Adventure,Comedy,"",7051,2.93,1.21,292,339,165,329,434,19,1993,1.83,3.68,0.67,Adventure,Action,Thriller,Drama,Sci-Fi
252,9997,4.0,892932144,1,1994,Comedy,Romance,"",2189,3.22,0.85,569,165,457,9,648,63,1993,7.82,3.37,0.83,Drama,Action,Thriller,Adventure,Comedy
253,142,3.0,833458479,0,1994,Drama,Horror,"",6010,3.50,0.94,318,316,590,150,"",15,1993,1.88,3.13,0.74,Adventure,Drama,Action,Sci-Fi,Western
253,7835,2.5,1131364721,0,1994,Drama,Horror,"",6010,3.50,0.94,329,454,364,608,356,38,1992,6.14,2.75,1.18,Drama,Thriller,Crime,Adventure,Comedy
270,8814,1.0,975173207,0,1994,Drama,Romance,"",302,3.11,0.99,1,708,"","","",3,1994,1.53,4.33,1.15,Comedy,Romance,Adventure,Fantasy,Children
292,20678,4.0,830689335,1,1995,Action,Drama,Sci-Fi,5649,3.40,0.86,339,165,329,434,316,18,1993,1.85,3.67,0.69,Adventure,Action,Thriller,Drama,Romance
293,20122,3.0,942395179,0,1994,Action,Crime,Drama,5587,4.06,0.81,529,150,1,480,377,20,1985,16.29,4.30,0.92,Action,Thriller,Adventure,Drama,Sci-Fi
293,7835,4.5,1131971732,1,1994,Action,Crime,Drama,5587,4.06,0.81,538,899,272,910,661,79,1991,9.51,2.78,1.08,Drama,Comedy,Thriller,Crime,Adventure
296,7905,4.5,1264481363,1,1994,Comedy,Crime,Drama,14616,4.17,0.98,493,"","","","",2,1994,1.41,3.50,0.71,Action,Crime,Drama,"",""
31,11020,3.0,963403551,0,1995,Drama,"","",2033,3.28,0.94,40,352,923,971,912,68,1988,15.16,3.21,0.70,Drama,Crime,Comedy,Romance,Adventure
316,17954,3.0,1259360458,0,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,595,500,50,356,47,27,1992,5.56,3.89,1.22,Thriller,Action,Adventure,Comedy,Crime
316,24709,1.0,831997171,0,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,595,349,296,"","",11,1993,1.91,3.18,0.98,Thriller,Crime,Drama,Action,Romance
316,3440,4.0,945913872,1,1994,Action,Adventure,Sci-Fi,6915,3.35,0.94,780,198,32,589,919,21,1974,23.82,4.14,1.11,Action,Sci-Fi,Mystery,Thriller,Adventure
32,6738,4.5,1352160938,1,1995,Mystery,Sci-Fi,Thriller,9694,3.89,0.86,24,"","","","",3,1994,1.15,3.00,2.00,Sci-Fi,Drama,"","",""
337,28282,4.0,1136806120,1,1993,Drama,"","",3889,3.76,0.86,290,296,551,745,858,12,1989,12.84,3.79,0.66,Crime,Thriller,Drama,Children,Comedy
339,23168,4.0,840042460,1,1995,Comedy,Romance,"",5030,3.52,0.92,185,161,457,593,590,16,1993,1.53,3.38,0.89,Thriller,Drama,Crime,Adventure,Action
342,5545,2.0,942148727,0,1994,Comedy,"","",2568,3.52,1.02,930,659,668,515,900,23,1982,19.26,2.63,1.47,Drama,Romance,Thriller,Crime,Comedy
348,24709,5.0,837056598,1,1994,Comedy,"","",1744,3.72,0.89,215,417,21,383,10,100,1993,1.66,2.74,1.41,Drama,Thriller,Comedy,Action,Romance
348,6775,4.5,1113167046,1,1994,Comedy,"","",1744,3.72,0.89,562,1,246,593,318,32,1988,16.12,4.23,0.54,Drama,Comedy,Romance,Thriller,Crime
349,3621,4.0,836048381,1,1994,Action,Crime,Drama,6309,3.64,0.81,590,"","","","",4,1993,2.22,3.25,0.50,Adventure,Western,Drama,"",""
353,20144,4.5,1091662748,1,1994,Action,Crime,Fantasy,3640,3.50,1.00,750,474,111,541,300,96,1990,10.92,3.21,1.38,Thriller,Drama,Crime,Action,Romance
356,1338,4.5,1124477540,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,34,969,"","","",2,1973,31.11,4.25,0.35,Romance,Adventure,Children,War,Drama
356,23473,4.0,1343995739,1,1994,Comedy,Drama,Romance,14426,4.03,0.95,924,329,519,532,743,6,1989,10.62,3.50,0.32,Sci-Fi,Drama,Adventure,Crime,Comedy
372,1745,2.5,1169949937,0,1994,Comedy,Drama,Romance,1799,3.25,0.91,247,"","","","",3,1994,1.15,1.50,1.73,Crime,Drama,"","",""
376,16265,3.0,836310485,0,1994,Action,Thriller,"",2485,3.28,0.85,368,230,474,50,17,65,1993,2.67,3.78,0.89,Drama,Thriller,Comedy,Romance,Crime
380,24715,4.0,1117520611,1,1994,Action,Adventure,Comedy,9364,3.48,0.93,110,318,150,480,356,11,1993,1.85,4.36,0.90,Drama,Thriller,Comedy,Action,Romance
380,27322,3.0,1097759796,0,1994,Action,Adventure,Comedy,9364,3.48,0.93,318,750,19,"","",10,1985,18.72,2.40,1.78,Comedy,Crime,War,Drama,""
413,516,4.0,901738051,1,1994,Comedy,"","",1338,2.82,0.97,21,724,253,70,273,39,1993,5.22,3.51,0.97,Action,Sci-Fi,Thriller,Adventure,Horror
42,10587,4.0,841553082,1,1995,Action,Crime,Drama,531,3.12,0.88,147,494,23,733,145,80,1994,1.22,3.14,1.25,Thriller,Action,Adventure,Romance,Drama
422,24709,3.0,832813385,0,1994,Thriller,"","",327,3.28,0.77,541,369,482,501,373,100,1993,2.93,3.38,1.49,Drama,Comedy,Thriller,Crime,Romance
434,20144,2.5,1091662533,0,1993,Action,Adventure,Thriller,5380,3.06,0.92,161,50,377,349,608,78,1990,11.48,3.37,1.28,Drama,Thriller,Crime,Action,Romance
435,13947,3.0,955487109,0,1993,Comedy,Sci-Fi,"",2943,2.59,0.99,748,36,441,589,800,45,1993,4.86,3.47,1.32,Action,Thriller,Comedy,Adventure,Crime
442,4320,4.0,952917172,1,1993,Action,Adventure,Sci-Fi,4001,3.04,0.97,589,151,260,"","",4,1989,8.54,4.50,1.00,Action,Sci-Fi,Romance,Adventure,War
457,10587,4.0,841552084,1,1993,Thriller,"","",10736,3.97,0.78,165,380,150,"","",8,1994,0.52,3.00,1.07,Action,Thriller,Adventure,Romance,Crime
471,7254,1.0,944930213,0,1994,Comedy,"","",2463,3.66,0.94,86,784,590,356,608,8,1994,2.07,4.88,0.35,Drama,Comedy,Thriller,Adventure,Crime
475,23445,4.0,888164353,1,1993,Drama,"","",1987,3.94,0.80,515,246,36,994,608,12,1991,10.33,3.58,0.67,Drama,Thriller,Romance,Crime,Comedy
480,17954,4.0,1259360181,1,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,648,260,592,318,849,9,1992,6.28,3.61,1.36,Action,Thriller,Adventure,Sci-Fi,Crime
480,24692,3.0,945658848,0,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,329,589,260,541,919,36,1981,19.08,4.22,0.59,Action,Thriller,Adventure,Drama,Comedy
480,7835,2.5,1131364522,0,1993,Action,Adventure,Sci-Fi,13033,3.67,0.93,356,296,307,924,308,17,1990,8.74,3.38,1.15,Drama,Crime,Thriller,Comedy,Sci-Fi
485,12239,2.0,1130441186,0,1993,Action,Adventure,Comedy,2880,2.78,1.00,955,950,947,555,926,100,1986,17.35,2.73,0.93,Drama,Comedy,Romance,Crime,Thriller
492,4302,4.0,1257202121,1,1993,Comedy,Mystery,"",689,3.63,0.85,348,508,750,778,919,69,1988,13.04,3.35,0.84,Drama,Thriller,Crime,Comedy,Sci-Fi
508,8930,3.0,836890078,0,1993,Drama,"","",4185,3.83,0.87,62,246,357,151,587,62,1993,1.51,3.34,0.96,Drama,Thriller,Romance,Comedy,Adventure
514,12239,1.0,1117741968,0,1994,Comedy,"","",1038,3.50,0.86,955,950,947,555,926,100,1984,19.18,2.92,0.95,Drama,Comedy,Romance,Thriller,Crime
532,12239,2.5,1130440635,0,1994,Comedy,Crime,Horror,1372,3.07,1.06,955,950,947,555,926,100,1986,17.93,2.79,0.97,Drama,Comedy,Romance,Crime,Thriller
533,20144,2.0,1091664000,0,1994,Action,Adventure,Fantasy,812,2.93,0.92,799,249,968,914,610,100,1991,10.64,3.17,1.44,Thriller,Drama,Crime,Action,Comedy
535,16551,3.0,1230386448,0,1993,Drama,"","",1210,3.78,0.94,905,123,909,318,841,73,1980,19.81,3.55,0.87,Drama,Thriller,Romance,Crime,Comedy
541,20144,5.0,1091662626,1,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,300,6,161,50,377,86,1990,10.97,3.27,1.33,Drama,Thriller,Crime,Action,Romance
541,22899,4.0,1053533062,1,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,296,527,593,32,50,7,1993,1.46,4.86,0.38,Thriller,Crime,Mystery,Drama,Action
541,5531,4.0,1233009874,1,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,32,480,318,296,778,33,1970,21.43,4.12,0.68,Drama,Thriller,Mystery,Crime,Romance
541,9916,3.0,947711744,0,1982,Action,Sci-Fi,Thriller,6635,4.14,0.88,260,500,"","","",3,1987,9.24,3.67,1.53,Action,Sci-Fi,Adventure,Drama,Comedy
543,24709,2.0,832812650,0,1993,Comedy,Romance,Thriller,2681,3.21,1.00,535,474,537,589,357,89,1993,2.88,3.47,1.41,Drama,Comedy,Thriller,Crime,Romance
550,516,4.0,901738189,1,1994,Comedy,Romance,"",728,3.06,0.97,288,413,21,724,253,42,1993,5.03,3.52,0.94,Action,Sci-Fi,Thriller,Adventure,Horror
555,1837,4.5,1325900064,1,1993,Crime,Thriller,"",3312,3.80,0.90,480,356,441,319,407,55,1984,17.74,4.40,0.67,Drama,Comedy,Thriller,Crime,Mystery
58,12844,4.5,1154024052,1,1994,Comedy,Drama,Romance,2498,3.95,0.99,480,260,919,329,39,73,1991,9.32,3.70,0.73,Thriller,Drama,Comedy,Action,Adventure
586,8930,3.0,836889965,0,1990,Children,Comedy,"",6155,3.09,1.00,246,357,151,587,539,53,1993,1.51,3.42,0.99,Drama,Thriller,Romance,Comedy,Adventure
587,516,3.0,902175623,0,1990,Comedy,Drama,Fantasy,6405,3.43,1.00,481,553,416,356,802,100,1994,2.91,3.45,0.90,Comedy,Action,Thriller,Adventure,Drama
587,9997,3.0,892930849,0,1990,Comedy,Drama,Fantasy,6405,3.43,1.00,457,9,648,494,95,52,1992,8.56,3.44,0.85,Drama,Action,Adventure,Thriller,Romance
588,28779,1.5,1141179352,0,1992,Adventure,Animation,Children,8980,3.67,0.92,500,253,203,778,110,19,1991,12.80,3.05,1.35,Drama,Comedy,Crime,War,Action
590,24692,4.0,1152727690,1,1990,Adventure,Drama,Western,9497,3.72,0.97,349,165,10,153,161,22,1987,15.36,4.18,0.50,Thriller,Drama,Comedy,Action,Adventure
593,24668,2.5,1171583497,0,1991,Crime,Horror,Thriller,13692,4.18,0.85,736,110,344,380,780,32,1991,12.06,3.55,1.36,Comedy,Drama,Thriller,Action,Romance
594,27402,3.0,1248205440,0,1937,Animation,Children,Drama,3902,3.61,0.97,745,832,141,377,480,14,1988,11.53,3.89,0.49,Action,Thriller,Comedy,Adventure,Crime
595,14706,3.0,1323643020,0,1991,Animation,Children,Fantasy,7539,3.65,0.98,260,596,154,47,914,30,1978,19.22,3.97,0.64,Drama,Thriller,Comedy,Romance,Crime
608,19943,4.0,939034401,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,922,953,923,904,928,6,1945,5.88,4.50,0.55,Romance,Drama,Mystery,Thriller,Fantasy
608,3445,5.0,864583371,1,1996,Comedy,Crime,Drama,9505,4.09,0.93,260,733,3,95,1,10,1993,5.85,3.90,0.88,Adventure,Action,Thriller,Sci-Fi,Comedy
610,24709,3.0,840247636,0,1981,Action,Adventure,Animation,1723,3.36,1.05,25,17,36,52,41,100,1993,1.67,2.79,1.37,Drama,Thriller,Comedy,Action,Romance
610,4033,4.0,997177150,1,1981,Action,Adventure,Animation,1723,3.36,1.05,674,390,924,750,733,15,1982,12.58,4.20,0.77,Action,Sci-Fi,Thriller,Adventure,Drama
648,20678,4.0,840353649,1,1996,Action,Adventure,Mystery,8117,3.37,0.90,736,353,551,508,2,96,1993,1.95,3.86,0.75,Comedy,Drama,Action,Thriller,Romance
69,3143,3.0,1367292717,0,1995,Comedy,"","",917,3.56,1.03,175,836,441,673,"",4,1995,1.41,4.50,0.58,Adventure,Comedy,Action,Sci-Fi,Thriller
709,7500,3.5,1412381999,1,1988,Adventure,Animation,Children,583,3.28,0.89,904,858,837,"","",3,1974,21.07,5.00,0.00,Thriller,Mystery,Crime,Fantasy,Children
711,19373,5.0,850399966,1,1996,Adventure,Children,"",461,2.71,1.14,628,79,494,780,32,9,1995,0.33,4.67,0.71,Thriller,Action,Adventure,Mystery,Sci-Fi
733,5702,5.0,860404310,1,1996,Action,Adventure,Thriller,6837,3.65,0.92,786,3,780,32,648,13,1995,0.52,3.92,1.12,Thriller,Action,Adventure,Sci-Fi,Romance
736,24709,3.0,849004049,0,1996,Action,Adventure,Romance,6990,3.18,1.02,25,17,36,52,41,100,1993,2.11,2.79,1.35,Drama,Thriller,Comedy,Action,Romance
745,2894,4.0,1203707730,1,1995,Animation,Children,Comedy,2625,4.16,0.91,527,"","","","",4,1993,0.96,2.38,2.06,War,Drama,"","",""
778,12844,3.5,1083080002,1,1996,Comedy,Crime,Drama,5195,4.00,0.90,733,590,592,608,32,12,1990,9.19,3.79,0.75,Thriller,Comedy,Action,Crime,Drama
784,13389,1.0,865106062,0,1996,Comedy,Thriller,"",3116,2.70,1.05,376,112,260,36,6,27,1994,3.61,3.22,1.25,Action,Adventure,Thriller,Drama,Crime
802,7835,2.0,1131615147,0,1996,Drama,Romance,"",2710,3.46,0.97,345,786,6,908,14,61,1991,7.68,2.74,1.14,Drama,Thriller,Crime,Comedy,Adventure
808,9997,3.0,892927233,0,1996,Adventure,Children,"",181,3.13,1.16,648,494,95,802,786,44,1993,4.98,3.52,0.85,Drama,Action,Adventure,Thriller,Romance
837,23168,3.0,851982954,0,1996,Children,Comedy,Fantasy,1166,3.38,1.00,151,17,350,11,282,57,1993,1.51,3.21,1.13,Drama,Thriller,Romance,Comedy,Action
849,4544,4.0,861611768,1,1996,Action,Adventure,Sci-Fi,1738,2.71,1.06,36,805,799,733,260,19,1994,4.33,3.79,0.92,Thriller,Action,Adventure,Comedy,Crime
852,10013,3.0,865491018,0,1996,Comedy,Drama,Romance,2262,3.20,0.92,802,608,260,36,1,22,1994,3.99,3.50,0.91,Thriller,Adventure,Drama,Action,Sci-Fi
858,20122,4.0,942355574,1,1972,Crime,Drama,"",8996,4.35,0.86,457,260,318,593,110,5,1990,7.42,5.00,0.00,Action,Thriller,Crime,Drama,Sci-Fi
905,12239,4.0,1078879061,1,1934,Comedy,Romance,"",924,4.13,0.79,551,497,778,937,39,82,1986,15.78,2.84,1.02,Comedy,Thriller,Drama,Romance,Crime
908,22319,3.5,1277164207,1,1959,Action,Adventure,Mystery,3429,4.23,0.74,750,919,17,111,141,42,1980,19.69,3.23,1.34,Comedy,Romance,Drama,Thriller,Crime
909,12239,5.0,1146140017,1,1960,Comedy,Drama,Romance,1131,4.02,0.82,965,942,293,898,933,100,1983,20.91,2.56,1.04,Drama,Romance,Comedy,Crime,Thriller
913,28057,5.0,974833565,1,1941,Film-Noir,Mystery,"",2720,4.17,0.83,233,920,17,"","",3,1976,32.05,4.67,0.58,Drama,Romance,War,"",""
915,4302,4.5,1257202941,1,1954,Comedy,Romance,"",1155,3.88,0.89,909,910,922,608,931,84,1983,18.25,3.46,0.88,Drama,Thriller,Comedy,Crime,Romance
919,12844,3.5,1132240290,1,1939,Adventure,Children,Fantasy,5138,3.98,0.94,329,39,41,902,52,68,1992,6.94,3.72,0.71,Drama,Thriller,Comedy,Action,Romance
920,3732,4.0,962606693,1,1939,Drama,Romance,War,3103,3.82,1.10,858,"","","","",4,1946,17.02,3.25,0.50,Crime,Drama,"","",""
923,14706,5.0,1320588736,1,1941,Drama,Mystery,"",3926,4.13,0.96,356,111,527,858,555,8,1983,16.04,4.38,0.44,Drama,Thriller,Crime,Romance,War
923,3440,5.0,945912738,1,1941,Drama,Mystery,"",3926,4.13,0.96,908,223,"","","",4,1985,17.50,3.50,1.91,Action,Thriller,Romance,Adventure,Mystery
937,12239,3.5,1077639635,1,1957,Comedy,Romance,"",113,3.61,0.99,39,25,141,21,47,73,1986,16.17,2.85,1.01,Thriller,Comedy,Drama,Romance,Crime
95,20678,5.0,830689394,1,1996,Action,Adventure,Thriller,4791,3.10,0.95,432,11,266,34,317,30,1993,1.54,3.77,0.73,Drama,Adventure,Action,Thriller,Comedy
953,16551,4.0,1241298114,1,1946,Drama,Fantasy,Romance,3081,4.04,0.99,923,110,905,123,909,76,1980,20.06,3.55,0.85,Drama,Thriller,Romance,Crime,Comedy
953,19694,3.5,1389497809,1,1946,Drama,Fantasy,Romance,3081,4.04,0.99,945,955,541,898,951,14,1963,27.45,3.93,0.78,Romance,Comedy,Drama,Action,Thriller
953,6790,4.0,1103092621,1,1946,Drama,Fantasy,Romance,3081,4.04,0.99,"","","","","",2,1995,0.00,2.00,1.41,"","","","",""
955,12239,4.5,1117220573,1,1938,Comedy,Romance,"",1004,4.07,0.91,950,947,555,926,923,100,1983,19.28,2.98,0.94,Drama,Comedy,Romance,Thriller,Crime
